Unit,FileName,ImageID,ObjectID,BorderObject,Area,FilledArea,MajorAxisLength,MinorAxisLength,Eccentricity,Orientation,ConvexArea,Circularity,EulerNumber,EquivDiameter,Solidity,Extent,Perimeter,Centroid_x,Centroid_y,Centroid_x_pixels,Centroid_y_pixels,BoundingBox_x,BoundingBox_y,BoundingBox_w,BoundingBox_h
um,Steel 1 1200 degree cropped.png,1,30,1,127.324667488941,127.324667488941,23.0514971798578,8.2248849999699,0.934178960250364,-77.6988599832157,148.304300200187,0.539799409310669,1,12.7324310980729,0.858536585365854,0.586666666666667,51.7712884290406,120.348017967756,811.192904629788,141.494318181818,953.727272727273,116.10009973326,798.241345052484,10.2066021743525,21.263754529901
um,Steel 1 1200 degree cropped.png,1,31,1,1117.70801858189,1117.70801858189,102.497571491715,18.1892774535752,0.984127911462416,86.7271985914188,1668.96595396015,0.230186867208438,1,37.7241308544816,0.669700910273082,0.484022556390977,244.346056053999,137.779770549176,774.757076505849,161.988996763754,910.889320388349,123.755051364024,722.542378926037,23.8154050734891,96.9627206563486
um,Steel 1 1200 degree cropped.png,1,32,1,10.1280985502566,10.1280985502566,5.12541011489456,2.76905535510962,0.841497986449233,-6.04737853850605,10.1280985502566,0.809230684347605,1,3.59102987834432,1,0.777777777777778,9.86893375241766,137.606868600645,1.51883960927864,161.785714285714,1.78571428571429,134.812203719572,0.42527509059802,5.10330108717624,2.55165054358812
um,Steel 1 1200 degree cropped.png,1,33,1,96.9403718381707,96.9403718381707,18.7453069797422,6.89925174130506,0.929805123432606,-36.51160030416,104.174727945497,0.619934731417989,1,11.1098296524155,0.930555555555556,0.503759398496241,41.6565456742573,162.372568546089,5.74438741777923,190.902985074627,6.75373134328358,153.524307705885,0.42527509059802,16.1604534427248,11.9077025367446
um,Steel 1 1200 degree cropped.png,1,34,1,355.930320480448,355.930320480448,35.4402843881934,13.7045162213681,0.922208428505487,-13.2565545351436,396.442714681474,0.625882985452418,1,21.2881318862404,0.897810218978102,0.647368421052632,81.8637538397565,172.229496650075,812.98075733882,202.491869918699,955.829268292683,156.075958249473,803.34464613966,34.0220072478416,16.1604534427248
um,Steel 1 1200 degree cropped.png,1,35,1,438.401980103966,438.401980103966,60.7422780067473,10.924832152242,0.983693043001413,-58.9379619952087,565.003211982174,0.317549820794676,1,23.6260605594451,0.775928297055058,0.267195767195767,129.04292184052,199.868064195839,22.0918479406364,234.986798679868,25.973597359736,180.741913504159,0.42527509059802,35.7231076102337,45.9297097845862
um,Steel 1 1200 degree cropped.png,1,36,1,269.118047192534,269.118047192534,23.6589487880797,14.6564473445681,0.785005709800463,85.4740290114572,281.416452574988,0.848350356831741,1,18.5108546503785,0.956298200514139,0.810457516339869,60.4656123812265,197.832942010719,807.926642277071,232.594086021505,949.887096774194,190.948515678511,796.540244690092,14.4593530803327,22.9648548922931
um,Steel 1 1200 degree cropped.png,1,37,1,312.524183836491,312.524183836491,39.1139944661785,10.7109763529729,0.961775261109789,-58.3639328478098,355.206884869715,0.497580644233124,1,19.9478858415297,0.879837067209776,0.421052631578947,86.1692388569709,217.386450477355,16.6703897782104,255.583333333333,19.599537037037,207.108969121236,0.42527509059802,22.9648548922931,32.3209068854495
um,Steel 1 1200 degree cropped.png,1,38,1,1051.15194239449,1051.15194239449,76.6897453273094,25.4738156441541,0.943220531703736,80.9903798728081,1552.4928206322,0.204554247941256,1,36.5837152375459,0.677073625349487,0.50609543712992,251.444747866261,230.037238062858,785.904855173877,270.456985547144,923.995870612526,213.913370570804,745.50723381833,28.0681559794693,73.9978657640555
um,Steel 1 1200 degree cropped.png,1,39,1,629.388981337377,632.282723780308,70.2935568973629,13.5067515859567,0.981366000493426,-57.5650380218118,820.375982570788,0.327930517395437,0,28.3083545982335,0.767195767195767,0.27077497665733,152.628678365086,240.666595523022,28.7965006748614,282.954022988506,33.8563218390805,217.315571295588,0.42527509059802,43.3780592409981,53.5846614153506
um,Steel 1 1200 degree cropped.png,1,40,1,7.95779171805879,7.95779171805879,4.2812712435104,2.67066683440152,0.781582173964939,-9.99155326094999,7.95779171805879,0.845724202624386,1,3.18310777451823,1,0.733333333333333,8.20185539727342,237.535468784931,1.4691321311568,279.272727272727,1.72727272727273,235.177125100705,0.42527509059802,4.2527509059802,2.55165054358812
um,Steel 1 1200 degree cropped.png,1,41,1,3086.17631538535,3086.17631538535,104.505456023212,41.613905812758,0.91729931371247,-22.3051884512341,3612.83743999869,0.429736876782866,1,62.6852592462828,0.854225070084101,0.490119485294118,297.737642578218,296.659182830443,794.107623320947,348.785044538209,933.63994374121,248.785927999842,761.667687261054,108.870423193093,57.8374123213308
um,Steel 1 1200 degree cropped.png,1,42,1,193.157308065609,193.157308065609,20.0035880893795,13.6318000963552,0.731848147184005,-88.4113923758391,209.796327112459,0.734970561651296,1,15.6823315544509,0.920689655172414,0.713903743315508,54.7958448733737,262.820005989577,811.80714260538,309,954.449438202247,255.59032944941,800.792995596072,14.4593530803327,18.7121039863129
um,Steel 1 1200 degree cropped.png,1,43,1,171.45423974363,171.45423974363,24.3923170861708,10.3581372358453,0.905358754347254,73.0967027461354,200.391664172935,0.600444018362096,1,14.7750572978278,0.855595667870036,0.607692307692308,57.2301194919568,268.353965396346,9.61803580424215,315.506329113924,11.3080168776371,262.394730898979,0.42527509059802,12.7582527179406,22.1143047110971
